FileName,happy,sad,anger,surprise,disgust,fear
vM3YB7LmMq4_1,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_2,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_3,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_4,1.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_5,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_6,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_7,1.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_8,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
vM3YB7LmMq4_9,2.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_10,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_11,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_12,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_13,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_14,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_15,1.6666666269302368,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_16,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_17,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_18,2.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_19,2.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_20,1.6666666269302368,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_21,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_22,1.3333333730697632,0.3333333432674408,0.0,0.0,0.0,0.0
vM3YB7LmMq4_23,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_24,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_25,2.3333332538604736,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_26,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_27,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_28,0.3333333432674408,0.0,1.0,0.0,0.0,0.0
vM3YB7LmMq4_29,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_30,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_31,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_32,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_33,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_34,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_35,0.3333333432674408,0.0,0.0,0.3333333432674408,0.0,0.0
vM3YB7LmMq4_36,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_37,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_38,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_39,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_40,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_41,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_42,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_43,0.6666666865348816,0.0,0.6666666865348816,0.0,0.0,0.0
vM3YB7LmMq4_44,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_45,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_46,1.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_47,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4_48,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA_0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA_1,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0
FRKwvmrwrZA_2,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA_3,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
FRKwvmrwrZA_4,1.0,0.3333333432674408,0.0,0.0,0.0,0.0
FRKwvmrwrZA_5,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA_6,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA_7,0.0,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA_8,0.6666666865348816,0.3333333432674408,0.0,0.0,0.3333333432674408,0.0
FRKwvmrwrZA_9,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA_10,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA_11,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
R-17BoOk4kc_0,2.0,0.0,0.0,0.0,0.0,0.0
3y2YInNUmHY_0,2.6666667461395264,0.0,0.0,0.0,0.0,0.3333333432674408
3y2YInNUmHY_1,0.6666666865348816,0.0,0.0,0.0,0.0,0.3333333432674408
3y2YInNUmHY_2,2.6666667461395264,0.0,0.0,0.3333333432674408,0.0,0.6666666865348816
3y2YInNUmHY_3,1.6666666269302368,0.0,0.0,0.3333333432674408,0.0,0.0
7CLe7PZtna4_0,1.0,0.0,0.0,0.3333333432674408,0.0,0.0
7CLe7PZtna4_1,1.0,0.3333333432674408,0.0,0.0,0.0,0.0
FMif4HMBZjo_0,0.0,0.0,0.0,0.0,0.0,0.0
GkoBk5K-FH0_0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
GkoBk5K-FH0_1,0.0,0.0,1.0,0.0,0.3333333432674408,0.0
GkoBk5K-FH0_2,0.6666666865348816,0.0,0.0,0.6666666865348816,0.0,0.0
GkoBk5K-FH0_3,0.3333333432674408,0.0,1.6666666269302368,0.0,0.0,0.0
GkoBk5K-FH0_4,1.3333333730697632,0.0,0.0,1.3333333730697632,0.0,0.0
GkoBk5K-FH0_5,0.3333333432674408,0.0,0.6666666865348816,0.0,0.3333333432674408,0.0
GkoBk5K-FH0_6,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
GkoBk5K-FH0_7,1.6666666269302368,0.0,0.0,0.6666666865348816,0.3333333432674408,0.0
GkoBk5K-FH0_8,1.0,0.0,0.0,0.0,0.0,0.0
GkoBk5K-FH0_9,1.0,0.0,0.3333333432674408,0.0,0.0,0.0
GkoBk5K-FH0_10,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0
GkoBk5K-FH0_11,0.6666666865348816,0.0,0.0,1.0,0.0,0.0
GkoBk5K-FH0_12,0.0,0.0,1.3333333730697632,0.6666666865348816,0.3333333432674408,0.0
GkoBk5K-FH0_13,2.3333332538604736,0.0,0.0,0.0,0.0,0.0
GkoBk5K-FH0_14,0.3333333432674408,0.3333333432674408,1.3333333730697632,0.3333333432674408,0.3333333432674408,0.0
JcmqmLaL_MQ_0,0.3333333432674408,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0
-HwX2H8Z4hY_0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
-HwX2H8Z4hY_1,0.0,0.0,0.0,0.0,0.0,0.0
-HwX2H8Z4hY_2,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408,0.0
-HwX2H8Z4hY_3,0.0,0.0,0.0,0.0,0.0,0.0
-HwX2H8Z4hY_4,0.0,0.0,0.0,0.0,0.0,0.0
-HwX2H8Z4hY_5,0.0,0.6666666865348816,0.0,0.0,0.6666666865348816,0.0
-HwX2H8Z4hY_6,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
-HwX2H8Z4hY_7,0.0,0.0,0.0,0.0,0.0,0.0
-HwX2H8Z4hY_8,0.0,0.0,0.3333333432674408,0.0,0.0,1.0
-HwX2H8Z4hY_9,0.0,0.0,0.6666666865348816,0.0,0.6666666865348816,0.0
mw_ZwML0SbY_0,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0,0.0
mw_ZwML0SbY_1,0.6666666865348816,0.0,0.3333333432674408,0.0,0.0,0.0
ce1ObTPlI38_0,0.0,0.0,0.0,0.0,0.0,0.0
ce1ObTPlI38_1,0.0,0.0,0.0,0.3333333432674408,0.0,0.0
JdFaSggG58c_0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
JdFaSggG58c_1,0.0,0.0,0.0,0.0,0.0,0.0
JdFaSggG58c_2,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
JdFaSggG58c_3,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
JdFaSggG58c_4,0.0,0.3333333432674408,0.3333333432674408,0.0,0.0,0.3333333432674408
JdFaSggG58c_5,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
JdFaSggG58c_6,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
JdFaSggG58c_7,0.0,0.0,0.0,0.0,0.0,0.0
Xq7zLxYHxd8_0,0.0,0.0,0.0,0.6666666865348816,0.0,1.0
Xq7zLxYHxd8_1,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
Xq7zLxYHxd8_2,0.0,0.0,0.0,0.0,0.0,0.0
Xq7zLxYHxd8_3,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
Xq7zLxYHxd8_4,0.0,0.6666666865348816,0.0,0.0,0.0,0.3333333432674408
Xq7zLxYHxd8_5,0.0,0.0,0.3333333432674408,0.0,0.3333333432674408,0.0
Xq7zLxYHxd8_6,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
oW1OEsP7Dds_0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
oW1OEsP7Dds_1,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
oW1OEsP7Dds_2,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816
92221_0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
92221_1,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
92221_2,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
92221_3,0.0,0.0,0.0,0.0,0.0,0.0
92221_4,1.0,0.3333333432674408,0.0,0.0,0.0,0.0
92221_5,0.0,0.0,0.0,0.0,0.0,0.0
92221_6,0.6666666865348816,0.0,0.0,0.0,0.3333333432674408,0.0
92221_7,1.0,0.0,0.0,0.0,0.0,0.0
92221_8,1.0,0.0,0.0,0.0,0.0,0.0
92221_9,1.6666666269302368,0.0,0.0,0.0,0.0,0.0
92221_10,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
92221_11,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
92221_12,1.0,0.0,0.0,0.0,0.0,0.0
92221_13,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
92221_14,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
92221_15,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0
92221_16,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
92221_17,1.3333333730697632,0.0,0.0,0.3333333432674408,0.0,0.0
92221_18,0.3333333432674408,0.6666666865348816,0.0,0.0,0.0,0.0
106077_0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
106077_1,0.0,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0
106077_2,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
106077_3,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
106077_4,0.0,0.0,0.3333333432674408,0.6666666865348816,1.3333333730697632,0.0
106077_5,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
106077_6,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
106077_7,0.0,0.0,0.0,0.0,0.6666666865348816,0.0
106077_8,0.0,0.0,0.0,0.0,0.0,0.0
106077_9,0.0,0.0,0.0,0.0,0.0,0.0
106077_10,0.0,0.3333333432674408,1.3333333730697632,0.3333333432674408,1.0,0.0
106077_11,0.0,0.0,0.0,0.0,0.0,0.0
106077_12,0.0,0.0,0.0,1.0,0.0,0.0
106077_13,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
106077_14,0.0,0.3333333432674408,0.0,0.6666666865348816,0.0,0.0
qEkFReBuwxc_0,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
qEkFReBuwxc_1,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
qEkFReBuwxc_2,1.0,0.0,0.0,0.0,0.0,0.0
qEkFReBuwxc_3,0.0,0.0,0.0,0.0,0.0,0.6666666865348816
qEkFReBuwxc_4,0.0,0.6666666865348816,0.0,0.3333333432674408,0.0,0.6666666865348816
qEkFReBuwxc_5,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0,0.6666666865348816,0.0
qEkFReBuwxc_6,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
qEkFReBuwxc_7,1.0,0.0,0.0,0.0,0.0,0.0
qEkFReBuwxc_8,0.0,0.6666666865348816,0.3333333432674408,0.0,0.0,0.3333333432674408
qEkFReBuwxc_9,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0
qEkFReBuwxc_10,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
qEkFReBuwxc_11,0.0,0.0,0.3333333432674408,0.0,0.3333333432674408,0.0
qEkFReBuwxc_12,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
qEkFReBuwxc_13,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
J3JU1zBQ4RM_0,2.0,0.0,0.0,0.0,0.0,0.0
J3JU1zBQ4RM_1,2.3333332538604736,0.0,0.0,0.0,0.0,0.0
J3JU1zBQ4RM_2,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
J3JU1zBQ4RM_3,1.0,0.0,0.0,0.0,0.0,0.0
J3JU1zBQ4RM_4,1.6666666269302368,0.0,0.0,0.0,0.0,0.0
J3JU1zBQ4RM_5,2.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_0,0.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_1,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0
ogGweZUAVtU_2,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_3,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0
ogGweZUAVtU_4,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_5,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
ogGweZUAVtU_6,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_7,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_8,1.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_9,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_10,0.6666666865348816,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0
ogGweZUAVtU_11,1.3333333730697632,0.0,0.0,0.3333333432674408,0.0,0.0
ogGweZUAVtU_12,1.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_13,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0
ogGweZUAVtU_14,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0
ogGweZUAVtU_15,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_16,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_17,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_18,1.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_19,0.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_20,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
ogGweZUAVtU_21,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
ogGweZUAVtU_22,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_23,1.6666666269302368,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_24,0.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_25,0.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_26,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_27,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_28,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_29,2.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_30,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_31,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_32,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0
ogGweZUAVtU_33,1.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_34,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_35,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_36,1.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_37,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_38,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0
ogGweZUAVtU_39,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_40,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_41,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_42,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0
ogGweZUAVtU_43,0.0,0.0,0.0,0.3333333432674408,0.0,0.0
ogGweZUAVtU_44,0.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_45,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_46,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_47,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
ogGweZUAVtU_48,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_49,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_50,1.0,0.0,0.0,0.0,0.0,0.0
ogGweZUAVtU_51,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
QUpI5kMw_nA_0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
QUpI5kMw_nA_1,0.0,1.3333333730697632,0.6666666865348816,0.0,0.6666666865348816,0.0
QUpI5kMw_nA_2,0.0,0.0,0.0,0.0,0.0,0.0
QUpI5kMw_nA_3,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0
QUpI5kMw_nA_4,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
QUpI5kMw_nA_5,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0
13JpsLvddoY_0,2.3333332538604736,0.0,0.0,0.0,0.0,0.0
13JpsLvddoY_1,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
13JpsLvddoY_2,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
13JpsLvddoY_3,1.6666666269302368,0.0,0.0,0.0,0.0,0.0
291121_0,0.0,0.0,0.6666666865348816,0.0,1.0,0.0
291121_1,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0,0.0
291121_2,0.0,0.3333333432674408,0.0,0.0,1.6666666269302368,0.0
291121_3,0.6666666865348816,0.0,0.3333333432674408,0.0,0.0,0.0
291121_4,0.0,0.0,0.6666666865348816,0.0,0.0,0.0
291121_5,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
291121_6,0.3333333432674408,0.0,0.6666666865348816,0.0,0.0,0.0
291121_7,0.0,0.0,1.0,0.0,0.0,0.0
291121_8,0.6666666865348816,0.0,0.3333333432674408,0.0,0.0,0.0
291121_9,0.0,0.0,0.0,0.0,0.0,0.0
291121_10,0.0,0.3333333432674408,0.6666666865348816,0.0,0.0,0.0
291121_11,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
291121_12,0.0,0.0,0.6666666865348816,0.0,0.0,0.0
227416_0,0.0,0.0,0.0,0.0,0.0,0.0
227416_1,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
227416_2,0.6666666865348816,0.0,0.0,0.0,0.0,0.6666666865348816
227416_3,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
227416_4,0.0,1.0,0.0,0.0,0.0,0.0
227416_5,0.0,0.0,0.0,0.0,0.0,0.0
227416_6,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
227416_7,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
227416_8,0.0,0.0,0.0,0.0,0.0,0.0
227416_9,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
227416_10,0.3333333432674408,0.6666666865348816,0.0,0.0,0.0,0.0
227416_11,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
227416_12,1.0,0.6666666865348816,0.0,0.3333333432674408,0.0,0.0
EO_SN04Xef0_0,1.6666666269302368,0.0,0.0,0.0,0.0,0.0
EO_SN04Xef0_1,1.6666666269302368,0.0,0.0,0.0,0.0,0.0
EO_SN04Xef0_2,1.6666666269302368,0.0,0.0,0.0,0.0,0.0
EO_SN04Xef0_3,2.0,0.0,0.0,0.0,0.0,0.0
EO_SN04Xef0_4,2.3333332538604736,0.0,0.0,0.0,0.0,0.0
UkqTwAuA8jI_0,0.0,0.0,0.0,0.0,0.0,0.0
UkqTwAuA8jI_1,0.0,0.0,0.0,0.0,0.0,0.0
UkqTwAuA8jI_2,0.0,0.0,0.0,0.0,0.0,0.0
UkqTwAuA8jI_3,0.0,1.0,0.0,0.0,0.0,0.0
96194_0,0.0,0.0,1.0,0.3333333432674408,0.3333333432674408,0.0
96194_1,0.0,0.0,0.0,0.0,0.6666666865348816,0.0
96194_2,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
96194_3,0.3333333432674408,0.3333333432674408,0.0,0.6666666865348816,0.6666666865348816,0.0
96194_4,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
96194_5,0.0,0.0,0.0,0.0,0.0,0.0
96194_6,0.0,0.0,0.0,0.0,0.0,0.0
96194_7,0.0,0.3333333432674408,1.0,0.6666666865348816,0.0,0.0
96194_8,0.0,0.3333333432674408,1.0,0.0,0.0,0.0
96194_9,0.0,0.0,1.0,0.0,1.0,0.0
96194_10,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,0.0
96194_11,0.0,0.0,0.0,0.0,0.6666666865348816,0.0
96194_12,0.0,0.6666666865348816,0.6666666865348816,0.0,0.6666666865348816,0.0
96194_13,0.0,0.0,1.0,0.0,0.0,0.0
96194_14,0.0,0.3333333432674408,1.0,0.0,0.0,0.0
BRdw-_dbJXc_0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
BRdw-_dbJXc_1,0.0,0.0,0.0,0.0,0.0,0.0
BRdw-_dbJXc_2,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.6666666865348816
BRdw-_dbJXc_3,0.6666666865348816,0.0,0.3333333432674408,0.0,0.0,0.0
BRdw-_dbJXc_4,0.3333333432674408,0.0,0.6666666865348816,0.0,0.0,0.0
BRdw-_dbJXc_5,0.0,0.0,0.6666666865348816,0.0,0.0,0.0
BRdw-_dbJXc_6,0.0,0.0,0.0,0.0,0.0,0.0
BRdw-_dbJXc_7,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0,0.0
BRdw-_dbJXc_8,0.0,1.0,0.6666666865348816,0.0,0.0,0.0
W-q9bPlMIVI_0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
W-q9bPlMIVI_1,0.0,0.0,0.0,0.0,0.0,0.0
W-q9bPlMIVI_2,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
W-q9bPlMIVI_3,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
W-q9bPlMIVI_4,0.0,0.0,0.0,0.0,0.0,0.0
W-q9bPlMIVI_5,0.0,0.0,0.0,0.0,0.0,0.0
W-q9bPlMIVI_6,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
W-q9bPlMIVI_7,0.0,0.6666666865348816,0.6666666865348816,0.0,0.3333333432674408,0.0
W-q9bPlMIVI_8,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
W-q9bPlMIVI_9,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
W-q9bPlMIVI_10,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
W-q9bPlMIVI_11,0.0,0.0,0.0,0.0,0.0,0.0
W-q9bPlMIVI_12,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
W-q9bPlMIVI_13,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
W-q9bPlMIVI_14,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
dXMAS2tIknw_0,0.0,0.0,0.0,0.0,0.0,0.0
dXMAS2tIknw_1,0.0,0.0,0.0,0.0,0.0,0.0
dXMAS2tIknw_2,0.0,0.0,0.0,0.0,0.0,0.0
dXMAS2tIknw_3,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
dXMAS2tIknw_4,0.0,0.0,0.0,0.0,0.0,0.0
dXMAS2tIknw_5,0.0,0.0,0.0,0.0,0.0,0.0
dXMAS2tIknw_6,0.0,0.6666666865348816,0.3333333432674408,0.0,0.3333333432674408,0.0
80914_0,0.0,0.0,0.0,0.0,0.0,0.0
80914_1,0.0,0.0,0.0,0.0,0.0,0.0
80914_2,0.3333333432674408,0.6666666865348816,0.0,0.0,0.0,0.0
80914_3,1.3333333730697632,0.0,0.3333333432674408,0.3333333432674408,1.0,0.0
80914_4,0.0,0.0,0.0,0.0,0.0,0.0
80914_5,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
80914_6,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
80914_7,0.0,0.0,0.0,0.0,0.0,0.0
80914_8,0.0,1.0,0.0,0.0,0.6666666865348816,0.0
qd6YuFGcBGk_0,1.0,0.3333333432674408,0.3333333432674408,0.0,0.0,0.6666666865348816
qd6YuFGcBGk_1,1.0,0.6666666865348816,0.0,0.0,0.0,0.0
qd6YuFGcBGk_2,2.0,0.0,0.0,0.0,0.0,0.0
qd6YuFGcBGk_3,2.3333332538604736,0.0,0.0,0.0,0.0,0.0
qd6YuFGcBGk_4,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
qd6YuFGcBGk_5,2.0,0.0,0.0,0.0,0.0,0.0
qd6YuFGcBGk_6,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
qd6YuFGcBGk_7,0.0,0.0,0.0,0.0,0.0,0.0
qd6YuFGcBGk_8,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
25t8nrkUfRY_0,1.0,0.0,0.0,0.0,0.0,0.0
25t8nrkUfRY_1,0.6666666865348816,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0
90wZz0thye4_0,1.0,0.0,0.0,0.0,0.3333333432674408,0.0
90wZz0thye4_1,0.3333333432674408,0.6666666865348816,0.0,0.0,0.0,0.0
90wZz0thye4_2,1.0,0.0,0.0,0.0,0.0,0.0
90wZz0thye4_3,1.3333333730697632,0.0,0.0,0.0,0.0,0.0
90wZz0thye4_4,0.6666666865348816,0.6666666865348816,0.0,0.0,0.0,0.3333333432674408
90wZz0thye4_5,1.3333333730697632,0.0,0.0,0.0,0.3333333432674408,0.0
90wZz0thye4_6,2.3333332538604736,0.0,0.0,0.0,0.0,0.0
90wZz0thye4_7,1.6666666269302368,0.0,0.0,0.0,0.0,0.0
90wZz0thye4_8,1.3333333730697632,0.0,0.0,0.0,0.0,0.6666666865348816
